date,/m/0k_9,isPartial
2021-12-26,40,False
2022-01-02,40,False
2022-01-09,40,False
2022-01-16,38,False
2022-01-23,37,False
2022-01-30,40,False
2022-02-06,40,False
2022-02-13,38,False
2022-02-20,42,False
2022-02-27,78,False
2022-03-06,44,False
2022-03-13,40,False
2022-03-20,37,False
2022-03-27,35,False
2022-04-03,36,False
2022-04-10,37,False
2022-04-17,37,False
2022-04-24,41,False
2022-05-01,38,False
2022-05-08,36,False
2022-05-15,35,False
2022-05-22,36,False
2022-05-29,35,False
2022-06-05,38,False
2022-06-12,33,False
2022-06-19,37,False
2022-06-26,31,False
2022-07-03,35,False
2022-07-10,39,False
2022-07-17,37,False
2022-07-24,39,False
2022-07-31,36,False
2022-08-07,37,False
2022-08-14,38,False
2022-08-21,37,False
2022-08-28,38,False
2022-09-04,100,False
2022-09-11,37,False
2022-09-18,40,False
2022-09-25,38,False
2022-10-02,35,False
2022-10-09,39,False
2022-10-16,37,False
2022-10-23,38,False
2022-10-30,38,False
2022-11-06,38,False
2022-11-13,39,False
2022-11-20,33,False
2022-11-27,32,False
2022-12-04,37,False
2022-12-11,36,False
2022-12-18,32,False
2022-12-25,44,False
