date,/m/0k_9,isPartial
2021-12-26,52,False
2022-01-02,62,False
2022-01-09,51,False
2022-01-16,58,False
2022-01-23,62,False
2022-01-30,40,False
2022-02-06,44,False
2022-02-13,40,False
2022-02-20,48,False
2022-02-27,41,False
2022-03-06,47,False
2022-03-13,58,False
2022-03-20,37,False
2022-03-27,100,False
2022-04-03,74,False
2022-04-10,79,False
2022-04-17,67,False
2022-04-24,74,False
2022-05-01,64,False
2022-05-08,59,False
2022-05-15,62,False
2022-05-22,50,False
2022-05-29,44,False
2022-06-05,60,False
2022-06-12,60,False
2022-06-19,50,False
2022-06-26,39,False
2022-07-03,60,False
2022-07-10,56,False
2022-07-17,27,False
2022-07-24,76,False
2022-07-31,66,False
2022-08-07,55,False
2022-08-14,77,False
2022-08-21,57,False
2022-08-28,51,False
2022-09-04,44,False
2022-09-11,73,False
2022-09-18,52,False
2022-09-25,62,False
2022-10-02,46,False
2022-10-09,62,False
2022-10-16,44,False
2022-10-23,40,False
2022-10-30,30,False
2022-11-06,61,False
2022-11-13,51,False
2022-11-20,55,False
2022-11-27,65,False
2022-12-04,61,False
2022-12-11,59,False
2022-12-18,56,False
2022-12-25,32,False
