date,/m/03f_cb,isPartial
2021-12-26,64,False
2022-01-02,88,False
2022-01-09,80,False
2022-01-16,53,False
2022-01-23,46,False
2022-01-30,61,False
2022-02-06,73,False
2022-02-13,66,False
2022-02-20,71,False
2022-02-27,77,False
2022-03-06,78,False
2022-03-13,40,False
2022-03-20,61,False
2022-03-27,72,False
2022-04-03,49,False
2022-04-10,60,False
2022-04-17,31,False
2022-04-24,65,False
2022-05-01,70,False
2022-05-08,41,False
2022-05-15,58,False
2022-05-22,55,False
2022-05-29,58,False
2022-06-05,63,False
2022-06-12,48,False
2022-06-19,76,False
2022-06-26,0,False
2022-07-03,60,False
2022-07-10,44,False
2022-07-17,65,False
2022-07-24,72,False
2022-07-31,70,False
2022-08-07,0,False
2022-08-14,55,False
2022-08-21,45,False
2022-08-28,73,False
2022-09-04,62,False
2022-09-11,38,False
2022-09-18,50,False
2022-09-25,36,False
2022-10-02,44,False
2022-10-09,66,False
2022-10-16,65,False
2022-10-23,76,False
2022-10-30,56,False
2022-11-06,60,False
2022-11-13,74,False
2022-11-20,64,False
2022-11-27,70,False
2022-12-04,71,False
2022-12-11,70,False
2022-12-18,100,False
2022-12-25,72,False
