date,/m/0jgxn,isPartial
2021-12-26,46,False
2022-01-02,71,False
2022-01-09,68,False
2022-01-16,68,False
2022-01-23,62,False
2022-01-30,69,False
2022-02-06,66,False
2022-02-13,64,False
2022-02-20,66,False
2022-02-27,71,False
2022-03-06,80,False
2022-03-13,80,False
2022-03-20,76,False
2022-03-27,80,False
2022-04-03,100,False
2022-04-10,79,False
2022-04-17,69,False
2022-04-24,83,False
2022-05-01,81,False
2022-05-08,74,False
2022-05-15,68,False
2022-05-22,59,False
2022-05-29,71,False
2022-06-05,61,False
2022-06-12,64,False
2022-06-19,66,False
2022-06-26,58,False
2022-07-03,57,False
2022-07-10,52,False
2022-07-17,55,False
2022-07-24,50,False
2022-07-31,49,False
2022-08-07,47,False
2022-08-14,50,False
2022-08-21,60,False
2022-08-28,62,False
2022-09-04,70,False
2022-09-11,71,False
2022-09-18,70,False
2022-09-25,68,False
2022-10-02,65,False
2022-10-09,73,False
2022-10-16,69,False
2022-10-23,62,False
2022-10-30,55,False
2022-11-06,66,False
2022-11-13,76,False
2022-11-20,69,False
2022-11-27,66,False
2022-12-04,58,False
2022-12-11,58,False
2022-12-18,54,False
2022-12-25,48,False
