date,/m/0k_9,isPartial
2021-12-26,86,False
2022-01-02,77,False
2022-01-09,89,False
2022-01-16,65,False
2022-01-23,70,False
2022-01-30,70,False
2022-02-06,77,False
2022-02-13,85,False
2022-02-20,75,False
2022-02-27,97,False
2022-03-06,72,False
2022-03-13,72,False
2022-03-20,72,False
2022-03-27,91,False
2022-04-03,97,False
2022-04-10,69,False
2022-04-17,71,False
2022-04-24,84,False
2022-05-01,90,False
2022-05-08,72,False
2022-05-15,69,False
2022-05-22,87,False
2022-05-29,71,False
2022-06-05,74,False
2022-06-12,89,False
2022-06-19,88,False
2022-06-26,87,False
2022-07-03,83,False
2022-07-10,75,False
2022-07-17,90,False
2022-07-24,89,False
2022-07-31,88,False
2022-08-07,88,False
2022-08-14,88,False
2022-08-21,95,False
2022-08-28,80,False
2022-09-04,86,False
2022-09-11,100,False
2022-09-18,68,False
2022-09-25,83,False
2022-10-02,75,False
2022-10-09,71,False
2022-10-16,91,False
2022-10-23,78,False
2022-10-30,70,False
2022-11-06,77,False
2022-11-13,77,False
2022-11-20,69,False
2022-11-27,74,False
2022-12-04,81,False
2022-12-11,64,False
2022-12-18,60,False
2022-12-25,78,False
