date,/m/03f_cb,isPartial
2017-12-31,73,False
2018-01-07,76,False
2018-01-14,66,False
2018-01-21,72,False
2018-01-28,78,False
2018-02-04,79,False
2018-02-11,80,False
2018-02-18,80,False
2018-02-25,83,False
2018-03-04,93,False
2018-03-11,94,False
2018-03-18,84,False
2018-03-25,75,False
2018-04-01,83,False
2018-04-08,83,False
2018-04-15,83,False
2018-04-22,74,False
2018-04-29,100,False
2018-05-06,70,False
2018-05-13,80,False
2018-05-20,75,False
2018-05-27,79,False
2018-06-03,84,False
2018-06-10,75,False
2018-06-17,73,False
2018-06-24,71,False
2018-07-01,67,False
2018-07-08,69,False
2018-07-15,76,False
2018-07-22,68,False
2018-07-29,65,False
2018-08-05,82,False
2018-08-12,80,False
2018-08-19,82,False
2018-08-26,70,False
2018-09-02,78,False
2018-09-09,60,False
2018-09-16,73,False
2018-09-23,64,False
2018-09-30,58,False
2018-10-07,73,False
2018-10-14,79,False
2018-10-21,75,False
2018-10-28,76,False
2018-11-04,87,False
2018-11-11,74,False
2018-11-18,68,False
2018-11-25,79,False
2018-12-02,75,False
2018-12-09,73,False
2018-12-16,79,False
2018-12-23,81,False
2018-12-30,70,False
