date,/m/0k_9,isPartial
2017-12-31,55,False
2018-01-07,62,False
2018-01-14,64,False
2018-01-21,64,False
2018-01-28,66,False
2018-02-04,46,False
2018-02-11,43,False
2018-02-18,44,False
2018-02-25,58,False
2018-03-04,60,False
2018-03-11,52,False
2018-03-18,67,False
2018-03-25,60,False
2018-04-01,54,False
2018-04-08,74,False
2018-04-15,41,False
2018-04-22,55,False
2018-04-29,45,False
2018-05-06,62,False
2018-05-13,69,False
2018-05-20,60,False
2018-05-27,0,False
2018-06-03,66,False
2018-06-10,42,False
2018-06-17,54,False
2018-06-24,50,False
2018-07-01,50,False
2018-07-08,53,False
2018-07-15,40,False
2018-07-22,51,False
2018-07-29,36,False
2018-08-05,50,False
2018-08-12,64,False
2018-08-19,64,False
2018-08-26,53,False
2018-09-02,66,False
2018-09-09,100,False
2018-09-16,53,False
2018-09-23,50,False
2018-09-30,36,False
2018-10-07,60,False
2018-10-14,80,False
2018-10-21,78,False
2018-10-28,50,False
2018-11-04,85,False
2018-11-11,46,False
2018-11-18,40,False
2018-11-25,69,False
2018-12-02,67,False
2018-12-09,59,False
2018-12-16,58,False
2018-12-23,82,False
2018-12-30,73,False
