date,/m/0k_9,isPartial
2017-12-31,70,False
2018-01-07,0,False
2018-01-14,0,False
2018-01-21,0,False
2018-01-28,52,False
2018-02-04,0,False
2018-02-11,49,False
2018-02-18,0,False
2018-02-25,57,False
2018-03-04,68,False
2018-03-11,70,False
2018-03-18,68,False
2018-03-25,76,False
2018-04-01,57,False
2018-04-08,59,False
2018-04-15,44,False
2018-04-22,62,False
2018-04-29,88,False
2018-05-06,73,False
2018-05-13,44,False
2018-05-20,42,False
2018-05-27,74,False
2018-06-03,69,False
2018-06-10,84,False
2018-06-17,0,False
2018-06-24,66,False
2018-07-01,57,False
2018-07-08,52,False
2018-07-15,66,False
2018-07-22,0,False
2018-07-29,45,False
2018-08-05,59,False
2018-08-12,72,False
2018-08-19,93,False
2018-08-26,57,False
2018-09-02,72,False
2018-09-09,59,False
2018-09-16,75,False
2018-09-23,50,False
2018-09-30,50,False
2018-10-07,52,False
2018-10-14,100,False
2018-10-21,63,False
2018-10-28,49,False
2018-11-04,100,False
2018-11-11,70,False
2018-11-18,58,False
2018-11-25,52,False
2018-12-02,49,False
2018-12-09,64,False
2018-12-16,50,False
2018-12-23,55,False
2018-12-30,60,False
