date,/m/0jgxn,isPartial
2017-12-31,60,False
2018-01-07,69,False
2018-01-14,79,False
2018-01-21,89,False
2018-01-28,86,False
2018-02-04,97,False
2018-02-11,92,False
2018-02-18,70,False
2018-02-25,60,False
2018-03-04,91,False
2018-03-11,75,False
2018-03-18,74,False
2018-03-25,68,False
2018-04-01,61,False
2018-04-08,86,False
2018-04-15,100,False
2018-04-22,89,False
2018-04-29,67,False
2018-05-06,70,False
2018-05-13,66,False
2018-05-20,68,False
2018-05-27,73,False
2018-06-03,48,False
2018-06-10,68,False
2018-06-17,62,False
2018-06-24,73,False
2018-07-01,65,False
2018-07-08,69,False
2018-07-15,70,False
2018-07-22,65,False
2018-07-29,72,False
2018-08-05,56,False
2018-08-12,80,False
2018-08-19,85,False
2018-08-26,60,False
2018-09-02,76,False
2018-09-09,85,False
2018-09-16,78,False
2018-09-23,88,False
2018-09-30,89,False
2018-10-07,89,False
2018-10-14,83,False
2018-10-21,96,False
2018-10-28,93,False
2018-11-04,78,False
2018-11-11,92,False
2018-11-18,87,False
2018-11-25,95,False
2018-12-02,73,False
2018-12-09,72,False
2018-12-16,68,False
2018-12-23,38,False
2018-12-30,68,False
