date,/m/0k_9,isPartial
2017-12-31,79,False
2018-01-07,97,False
2018-01-14,93,False
2018-01-21,94,False
2018-01-28,90,False
2018-02-04,82,False
2018-02-11,93,False
2018-02-18,100,False
2018-02-25,88,False
2018-03-04,93,False
2018-03-11,91,False
2018-03-18,87,False
2018-03-25,90,False
2018-04-01,93,False
2018-04-08,90,False
2018-04-15,92,False
2018-04-22,87,False
2018-04-29,89,False
2018-05-06,88,False
2018-05-13,92,False
2018-05-20,91,False
2018-05-27,92,False
2018-06-03,94,False
2018-06-10,89,False
2018-06-17,80,False
2018-06-24,79,False
2018-07-01,81,False
2018-07-08,79,False
2018-07-15,88,False
2018-07-22,91,False
2018-07-29,87,False
2018-08-05,84,False
2018-08-12,86,False
2018-08-19,91,False
2018-08-26,91,False
2018-09-02,82,False
2018-09-09,91,False
2018-09-16,90,False
2018-09-23,91,False
2018-09-30,91,False
2018-10-07,89,False
2018-10-14,87,False
2018-10-21,91,False
2018-10-28,74,False
2018-11-04,91,False
2018-11-11,83,False
2018-11-18,84,False
2018-11-25,81,False
2018-12-02,78,False
2018-12-09,82,False
2018-12-16,78,False
2018-12-23,74,False
2018-12-30,80,False
