date,/m/03f_cb,isPartial
2017-12-31,56,False
2018-01-07,63,False
2018-01-14,63,False
2018-01-21,56,False
2018-01-28,45,False
2018-02-04,54,False
2018-02-11,48,False
2018-02-18,56,False
2018-02-25,74,False
2018-03-04,78,False
2018-03-11,79,False
2018-03-18,75,False
2018-03-25,65,False
2018-04-01,81,False
2018-04-08,84,False
2018-04-15,80,False
2018-04-22,72,False
2018-04-29,85,False
2018-05-06,82,False
2018-05-13,83,False
2018-05-20,92,False
2018-05-27,71,False
2018-06-03,84,False
2018-06-10,100,False
2018-06-17,87,False
2018-06-24,77,False
2018-07-01,69,False
2018-07-08,74,False
2018-07-15,68,False
2018-07-22,72,False
2018-07-29,70,False
2018-08-05,63,False
2018-08-12,76,False
2018-08-19,67,False
2018-08-26,78,False
2018-09-02,71,False
2018-09-09,74,False
2018-09-16,73,False
2018-09-23,70,False
2018-09-30,78,False
2018-10-07,84,False
2018-10-14,77,False
2018-10-21,77,False
2018-10-28,83,False
2018-11-04,83,False
2018-11-11,69,False
2018-11-18,81,False
2018-11-25,84,False
2018-12-02,76,False
2018-12-09,79,False
2018-12-16,69,False
2018-12-23,68,False
2018-12-30,68,False
