date,/m/06796,isPartial
2017-12-31,49,False
2018-01-07,77,False
2018-01-14,47,False
2018-01-21,56,False
2018-01-28,63,False
2018-02-04,71,False
2018-02-11,75,False
2018-02-18,83,False
2018-02-25,51,False
2018-03-04,49,False
2018-03-11,68,False
2018-03-18,63,False
2018-03-25,39,False
2018-04-01,66,False
2018-04-08,54,False
2018-04-15,48,False
2018-04-22,52,False
2018-04-29,34,False
2018-05-06,66,False
2018-05-13,67,False
2018-05-20,63,False
2018-05-27,48,False
2018-06-03,74,False
2018-06-10,73,False
2018-06-17,57,False
2018-06-24,48,False
2018-07-01,57,False
2018-07-08,54,False
2018-07-15,49,False
2018-07-22,65,False
2018-07-29,50,False
2018-08-05,43,False
2018-08-12,47,False
2018-08-19,45,False
2018-08-26,78,False
2018-09-02,71,False
2018-09-09,99,False
2018-09-16,82,False
2018-09-23,94,False
2018-09-30,68,False
2018-10-07,90,False
2018-10-14,78,False
2018-10-21,45,False
2018-10-28,67,False
2018-11-04,63,False
2018-11-11,97,False
2018-11-18,100,False
2018-11-25,72,False
2018-12-02,34,False
2018-12-09,66,False
2018-12-16,40,False
2018-12-23,72,False
2018-12-30,70,False
