date,/m/0k_9,isPartial
2012-12-30,69,False
2013-01-06,83,False
2013-01-13,79,False
2013-01-20,79,False
2013-01-27,77,False
2013-02-03,74,False
2013-02-10,72,False
2013-02-17,91,False
2013-02-24,77,False
2013-03-03,81,False
2013-03-10,87,False
2013-03-17,79,False
2013-03-24,87,False
2013-03-31,83,False
2013-04-07,87,False
2013-04-14,83,False
2013-04-21,79,False
2013-04-28,84,False
2013-05-05,78,False
2013-05-12,91,False
2013-05-19,93,False
2013-05-26,92,False
2013-06-02,94,False
2013-06-09,95,False
2013-06-16,91,False
2013-06-23,92,False
2013-06-30,95,False
2013-07-07,98,False
2013-07-14,93,False
2013-07-21,97,False
2013-07-28,82,False
2013-08-04,88,False
2013-08-11,93,False
2013-08-18,95,False
2013-08-25,99,False
2013-09-01,100,False
2013-09-08,97,False
2013-09-15,94,False
2013-09-22,95,False
2013-09-29,88,False
2013-10-06,88,False
2013-10-13,88,False
2013-10-20,89,False
2013-10-27,92,False
2013-11-03,97,False
2013-11-10,88,False
2013-11-17,86,False
2013-11-24,88,False
2013-12-01,84,False
2013-12-08,92,False
2013-12-15,80,False
2013-12-22,76,False
2013-12-29,98,False
