date,/m/0k_9,isPartial
2012-12-30,58,False
2013-01-06,50,False
2013-01-13,40,False
2013-01-20,56,False
2013-01-27,53,False
2013-02-03,34,False
2013-02-10,59,False
2013-02-17,72,False
2013-02-24,39,False
2013-03-03,0,False
2013-03-10,53,False
2013-03-17,54,False
2013-03-24,38,False
2013-03-31,57,False
2013-04-07,41,False
2013-04-14,46,False
2013-04-21,48,False
2013-04-28,100,False
2013-05-05,45,False
2013-05-12,38,False
2013-05-19,45,False
2013-05-26,44,False
2013-06-02,46,False
2013-06-09,42,False
2013-06-16,41,False
2013-06-23,49,False
2013-06-30,42,False
2013-07-07,49,False
2013-07-14,78,False
2013-07-21,48,False
2013-07-28,0,False
2013-08-04,0,False
2013-08-11,0,False
2013-08-18,66,False
2013-08-25,55,False
2013-09-01,0,False
2013-09-08,58,False
2013-09-15,0,False
2013-09-22,56,False
2013-09-29,71,False
2013-10-06,37,False
2013-10-13,66,False
2013-10-20,52,False
2013-10-27,0,False
2013-11-03,56,False
2013-11-10,53,False
2013-11-17,76,False
2013-11-24,41,False
2013-12-01,50,False
2013-12-08,54,False
2013-12-15,33,False
2013-12-22,51,False
2013-12-29,45,False
