date,/m/06796,isPartial
2012-12-30,50,False
2013-01-06,57,False
2013-01-13,80,False
2013-01-20,46,False
2013-01-27,88,False
2013-02-03,58,False
2013-02-10,74,False
2013-02-17,55,False
2013-02-24,39,False
2013-03-03,55,False
2013-03-10,52,False
2013-03-17,75,False
2013-03-24,37,False
2013-03-31,59,False
2013-04-07,55,False
2013-04-14,52,False
2013-04-21,0,False
2013-04-28,0,False
2013-05-05,41,False
2013-05-12,47,False
2013-05-19,100,False
2013-05-26,44,False
2013-06-02,46,False
2013-06-09,38,False
2013-06-16,41,False
2013-06-23,0,False
2013-06-30,62,False
2013-07-07,47,False
2013-07-14,0,False
2013-07-21,0,False
2013-07-28,0,False
2013-08-04,0,False
2013-08-11,47,False
2013-08-18,53,False
2013-08-25,0,False
2013-09-01,48,False
2013-09-08,46,False
2013-09-15,47,False
2013-09-22,54,False
2013-09-29,52,False
2013-10-06,59,False
2013-10-13,55,False
2013-10-20,59,False
2013-10-27,61,False
2013-11-03,30,False
2013-11-10,77,False
2013-11-17,37,False
2013-11-24,68,False
2013-12-01,63,False
2013-12-08,45,False
2013-12-15,40,False
2013-12-22,0,False
2013-12-29,0,False
