date,/m/0jgxn,isPartial
2012-12-30,53,False
2013-01-06,64,False
2013-01-13,79,False
2013-01-20,84,False
2013-01-27,79,False
2013-02-03,71,False
2013-02-10,71,False
2013-02-17,70,False
2013-02-24,71,False
2013-03-03,82,False
2013-03-10,60,False
2013-03-17,70,False
2013-03-24,76,False
2013-03-31,78,False
2013-04-07,69,False
2013-04-14,58,False
2013-04-21,78,False
2013-04-28,63,False
2013-05-05,66,False
2013-05-12,75,False
2013-05-19,78,False
2013-05-26,79,False
2013-06-02,85,False
2013-06-09,67,False
2013-06-16,67,False
2013-06-23,57,False
2013-06-30,79,False
2013-07-07,63,False
2013-07-14,48,False
2013-07-21,71,False
2013-07-28,70,False
2013-08-04,56,False
2013-08-11,57,False
2013-08-18,70,False
2013-08-25,74,False
2013-09-01,83,False
2013-09-08,100,False
2013-09-15,85,False
2013-09-22,69,False
2013-09-29,82,False
2013-10-06,91,False
2013-10-13,95,False
2013-10-20,85,False
2013-10-27,63,False
2013-11-03,78,False
2013-11-10,69,False
2013-11-17,71,False
2013-11-24,90,False
2013-12-01,74,False
2013-12-08,91,False
2013-12-15,68,False
2013-12-22,55,False
2013-12-29,54,False
