date,/m/06796,isPartial
2012-12-30,0,False
2013-01-06,0,False
2013-01-13,48,False
2013-01-20,65,False
2013-01-27,49,False
2013-02-03,40,False
2013-02-10,59,False
2013-02-17,43,False
2013-02-24,37,False
2013-03-03,0,False
2013-03-10,68,False
2013-03-17,0,False
2013-03-24,0,False
2013-03-31,0,False
2013-04-07,0,False
2013-04-14,0,False
2013-04-21,0,False
2013-04-28,0,False
2013-05-05,0,False
2013-05-12,0,False
2013-05-19,0,False
2013-05-26,0,False
2013-06-02,53,False
2013-06-09,48,False
2013-06-16,0,False
2013-06-23,64,False
2013-06-30,0,False
2013-07-07,49,False
2013-07-14,0,False
2013-07-21,0,False
2013-07-28,0,False
2013-08-04,0,False
2013-08-11,47,False
2013-08-18,57,False
2013-08-25,0,False
2013-09-01,64,False
2013-09-08,59,False
2013-09-15,42,False
2013-09-22,55,False
2013-09-29,51,False
2013-10-06,100,False
2013-10-13,46,False
2013-10-20,0,False
2013-10-27,63,False
2013-11-03,41,False
2013-11-10,70,False
2013-11-17,35,False
2013-11-24,53,False
2013-12-01,0,False
2013-12-08,56,False
2013-12-15,39,False
2013-12-22,0,False
2013-12-29,0,False
