date,/m/0jgxn,isPartial
2018-12-30,65,False
2019-01-06,100,False
2019-01-13,83,False
2019-01-20,96,False
2019-01-27,88,False
2019-02-03,88,False
2019-02-10,86,False
2019-02-17,78,False
2019-02-24,75,False
2019-03-03,88,False
2019-03-10,85,False
2019-03-17,80,False
2019-03-24,90,False
2019-03-31,85,False
2019-04-07,96,False
2019-04-14,71,False
2019-04-21,60,False
2019-04-28,65,False
2019-05-05,60,False
2019-05-12,93,False
2019-05-19,67,False
2019-05-26,60,False
2019-06-02,66,False
2019-06-09,77,False
2019-06-16,89,False
2019-06-23,61,False
2019-06-30,71,False
2019-07-07,67,False
2019-07-14,72,False
2019-07-21,69,False
2019-07-28,71,False
2019-08-04,63,False
2019-08-11,68,False
2019-08-18,72,False
2019-08-25,67,False
2019-09-01,73,False
2019-09-08,92,False
2019-09-15,69,False
2019-09-22,81,False
2019-09-29,84,False
2019-10-06,96,False
2019-10-13,99,False
2019-10-20,79,False
2019-10-27,64,False
2019-11-03,78,False
2019-11-10,75,False
2019-11-17,82,False
2019-11-24,87,False
2019-12-01,87,False
2019-12-08,80,False
2019-12-15,62,False
2019-12-22,37,False
2019-12-29,53,False
