date,/m/03f_cb,isPartial
2018-12-30,16,False
2019-01-06,15,False
2019-01-13,19,False
2019-01-20,22,False
2019-01-27,23,False
2019-02-03,19,False
2019-02-10,23,False
2019-02-17,16,False
2019-02-24,16,False
2019-03-03,17,False
2019-03-10,24,False
2019-03-17,19,False
2019-03-24,25,False
2019-03-31,17,False
2019-04-07,24,False
2019-04-14,19,False
2019-04-21,17,False
2019-04-28,21,False
2019-05-05,19,False
2019-05-12,21,False
2019-05-19,18,False
2019-05-26,16,False
2019-06-02,18,False
2019-06-09,16,False
2019-06-16,19,False
2019-06-23,18,False
2019-06-30,57,False
2019-07-07,86,False
2019-07-14,79,False
2019-07-21,83,False
2019-07-28,82,False
2019-08-04,100,False
2019-08-11,83,False
2019-08-18,82,False
2019-08-25,80,False
2019-09-01,84,False
2019-09-08,75,False
2019-09-15,81,False
2019-09-22,80,False
2019-09-29,76,False
2019-10-06,84,False
2019-10-13,89,False
2019-10-20,93,False
2019-10-27,95,False
2019-11-03,90,False
2019-11-10,97,False
2019-11-17,98,False
2019-11-24,99,False
2019-12-01,87,False
2019-12-08,93,False
2019-12-15,80,False
2019-12-22,80,False
2019-12-29,76,False
