date,/m/0jgxn,isPartial
2018-12-30,72,False
2019-01-06,93,False
2019-01-13,95,False
2019-01-20,78,False
2019-01-27,80,False
2019-02-03,85,False
2019-02-10,84,False
2019-02-17,96,False
2019-02-24,98,False
2019-03-03,99,False
2019-03-10,78,False
2019-03-17,83,False
2019-03-24,74,False
2019-03-31,89,False
2019-04-07,80,False
2019-04-14,67,False
2019-04-21,68,False
2019-04-28,71,False
2019-05-05,84,False
2019-05-12,77,False
2019-05-19,78,False
2019-05-26,90,False
2019-06-02,94,False
2019-06-09,89,False
2019-06-16,93,False
2019-06-23,86,False
2019-06-30,94,False
2019-07-07,100,False
2019-07-14,100,False
2019-07-21,93,False
2019-07-28,92,False
2019-08-04,81,False
2019-08-11,69,False
2019-08-18,82,False
2019-08-25,87,False
2019-09-01,90,False
2019-09-08,90,False
2019-09-15,96,False
2019-09-22,93,False
2019-09-29,96,False
2019-10-06,92,False
2019-10-13,87,False
2019-10-20,91,False
2019-10-27,80,False
2019-11-03,94,False
2019-11-10,86,False
2019-11-17,90,False
2019-11-24,90,False
2019-12-01,78,False
2019-12-08,85,False
2019-12-15,85,False
2019-12-22,70,False
2019-12-29,79,False
