date,/m/06796,isPartial
2018-12-30,83,False
2019-01-06,42,False
2019-01-13,70,False
2019-01-20,79,False
2019-01-27,75,False
2019-02-03,90,False
2019-02-10,68,False
2019-02-17,64,False
2019-02-24,50,False
2019-03-03,74,False
2019-03-10,62,False
2019-03-17,65,False
2019-03-24,100,False
2019-03-31,71,False
2019-04-07,84,False
2019-04-14,73,False
2019-04-21,59,False
2019-04-28,66,False
2019-05-05,74,False
2019-05-12,62,False
2019-05-19,90,False
2019-05-26,92,False
2019-06-02,92,False
2019-06-09,57,False
2019-06-16,63,False
2019-06-23,54,False
2019-06-30,67,False
2019-07-07,51,False
2019-07-14,72,False
2019-07-21,40,False
2019-07-28,39,False
2019-08-04,54,False
2019-08-11,62,False
2019-08-18,78,False
2019-08-25,64,False
2019-09-01,72,False
2019-09-08,63,False
2019-09-15,53,False
2019-09-22,58,False
2019-09-29,94,False
2019-10-06,82,False
2019-10-13,93,False
2019-10-20,61,False
2019-10-27,54,False
2019-11-03,64,False
2019-11-10,59,False
2019-11-17,98,False
2019-11-24,96,False
2019-12-01,83,False
2019-12-08,85,False
2019-12-15,74,False
2019-12-22,54,False
2019-12-29,76,False
