date,/m/0jgxn,isPartial
2018-12-30,60,False
2019-01-06,70,False
2019-01-13,100,False
2019-01-20,88,False
2019-01-27,46,False
2019-02-03,35,False
2019-02-10,81,False
2019-02-17,98,False
2019-02-24,57,False
2019-03-03,48,False
2019-03-10,62,False
2019-03-17,61,False
2019-03-24,72,False
2019-03-31,52,False
2019-04-07,67,False
2019-04-14,55,False
2019-04-21,48,False
2019-04-28,48,False
2019-05-05,79,False
2019-05-12,58,False
2019-05-19,38,False
2019-05-26,79,False
2019-06-02,50,False
2019-06-09,41,False
2019-06-16,55,False
2019-06-23,57,False
2019-06-30,54,False
2019-07-07,53,False
2019-07-14,57,False
2019-07-21,40,False
2019-07-28,79,False
2019-08-04,62,False
2019-08-11,53,False
2019-08-18,73,False
2019-08-25,0,False
2019-09-01,71,False
2019-09-08,84,False
2019-09-15,76,False
2019-09-22,80,False
2019-09-29,78,False
2019-10-06,79,False
2019-10-13,69,False
2019-10-20,75,False
2019-10-27,66,False
2019-11-03,70,False
2019-11-10,89,False
2019-11-17,63,False
2019-11-24,64,False
2019-12-01,73,False
2019-12-08,61,False
2019-12-15,78,False
2019-12-22,52,False
2019-12-29,53,False
