date,/m/0k_9,isPartial
2018-12-30,83,False
2019-01-06,80,False
2019-01-13,82,False
2019-01-20,100,False
2019-01-27,84,False
2019-02-03,78,False
2019-02-10,78,False
2019-02-17,75,False
2019-02-24,75,False
2019-03-03,79,False
2019-03-10,82,False
2019-03-17,83,False
2019-03-24,81,False
2019-03-31,76,False
2019-04-07,78,False
2019-04-14,70,False
2019-04-21,70,False
2019-04-28,77,False
2019-05-05,77,False
2019-05-12,86,False
2019-05-19,93,False
2019-05-26,83,False
2019-06-02,85,False
2019-06-09,76,False
2019-06-16,84,False
2019-06-23,85,False
2019-06-30,83,False
2019-07-07,84,False
2019-07-14,86,False
2019-07-21,76,False
2019-07-28,83,False
2019-08-04,80,False
2019-08-11,70,False
2019-08-18,80,False
2019-08-25,87,False
2019-09-01,79,False
2019-09-08,86,False
2019-09-15,95,False
2019-09-22,86,False
2019-09-29,84,False
2019-10-06,88,False
2019-10-13,81,False
2019-10-20,91,False
2019-10-27,84,False
2019-11-03,94,False
2019-11-10,84,False
2019-11-17,87,False
2019-11-24,83,False
2019-12-01,90,False
2019-12-08,84,False
2019-12-15,80,False
2019-12-22,63,False
2019-12-29,75,False
