date,/m/03f_cb,isPartial
2018-12-30,76,False
2019-01-06,83,False
2019-01-13,100,False
2019-01-20,71,False
2019-01-27,70,False
2019-02-03,72,False
2019-02-10,87,False
2019-02-17,68,False
2019-02-24,94,False
2019-03-03,75,False
2019-03-10,88,False
2019-03-17,86,False
2019-03-24,88,False
2019-03-31,67,False
2019-04-07,74,False
2019-04-14,47,False
2019-04-21,42,False
2019-04-28,51,False
2019-05-05,63,False
2019-05-12,69,False
2019-05-19,74,False
2019-05-26,54,False
2019-06-02,50,False
2019-06-09,43,False
2019-06-16,38,False
2019-06-23,52,False
2019-06-30,68,False
2019-07-07,59,False
2019-07-14,64,False
2019-07-21,46,False
2019-07-28,64,False
2019-08-04,66,False
2019-08-11,42,False
2019-08-18,47,False
2019-08-25,60,False
2019-09-01,50,False
2019-09-08,56,False
2019-09-15,56,False
2019-09-22,44,False
2019-09-29,56,False
2019-10-06,34,False
2019-10-13,43,False
2019-10-20,51,False
2019-10-27,34,False
2019-11-03,46,False
2019-11-10,46,False
2019-11-17,56,False
2019-11-24,57,False
2019-12-01,59,False
2019-12-08,53,False
2019-12-15,52,False
2019-12-22,36,False
2019-12-29,45,False
