date,/m/03f_cb,isPartial
2018-12-30,81,False
2019-01-06,90,False
2019-01-13,86,False
2019-01-20,87,False
2019-01-27,86,False
2019-02-03,83,False
2019-02-10,86,False
2019-02-17,75,False
2019-02-24,100,False
2019-03-03,98,False
2019-03-10,78,False
2019-03-17,76,False
2019-03-24,73,False
2019-03-31,86,False
2019-04-07,77,False
2019-04-14,90,False
2019-04-21,87,False
2019-04-28,80,False
2019-05-05,88,False
2019-05-12,97,False
2019-05-19,83,False
2019-05-26,87,False
2019-06-02,72,False
2019-06-09,84,False
2019-06-16,72,False
2019-06-23,70,False
2019-06-30,72,False
2019-07-07,93,False
2019-07-14,98,False
2019-07-21,86,False
2019-07-28,92,False
2019-08-04,86,False
2019-08-11,64,False
2019-08-18,73,False
2019-08-25,57,False
2019-09-01,58,False
2019-09-08,58,False
2019-09-15,44,False
2019-09-22,59,False
2019-09-29,54,False
2019-10-06,52,False
2019-10-13,57,False
2019-10-20,61,False
2019-10-27,48,False
2019-11-03,57,False
2019-11-10,60,False
2019-11-17,59,False
2019-11-24,50,False
2019-12-01,43,False
2019-12-08,48,False
2019-12-15,55,False
2019-12-22,48,False
2019-12-29,56,False
