date,/m/0k_9,isPartial
2018-12-30,82,False
2019-01-06,94,False
2019-01-13,89,False
2019-01-20,88,False
2019-01-27,84,False
2019-02-03,85,False
2019-02-10,83,False
2019-02-17,98,False
2019-02-24,82,False
2019-03-03,89,False
2019-03-10,83,False
2019-03-17,90,False
2019-03-24,100,False
2019-03-31,84,False
2019-04-07,83,False
2019-04-14,73,False
2019-04-21,90,False
2019-04-28,86,False
2019-05-05,93,False
2019-05-12,91,False
2019-05-19,81,False
2019-05-26,82,False
2019-06-02,82,False
2019-06-09,78,False
2019-06-16,74,False
2019-06-23,81,False
2019-06-30,75,False
2019-07-07,78,False
2019-07-14,73,False
2019-07-21,77,False
2019-07-28,80,False
2019-08-04,78,False
2019-08-11,84,False
2019-08-18,83,False
2019-08-25,89,False
2019-09-01,86,False
2019-09-08,86,False
2019-09-15,83,False
2019-09-22,88,False
2019-09-29,81,False
2019-10-06,88,False
2019-10-13,86,False
2019-10-20,81,False
2019-10-27,80,False
2019-11-03,95,False
2019-11-10,78,False
2019-11-17,84,False
2019-11-24,87,False
2019-12-01,77,False
2019-12-08,83,False
2019-12-15,76,False
2019-12-22,70,False
2019-12-29,85,False
