date,/m/06796,isPartial
2018-12-30,70,False
2019-01-06,79,False
2019-01-13,78,False
2019-01-20,66,False
2019-01-27,72,False
2019-02-03,86,False
2019-02-10,79,False
2019-02-17,75,False
2019-02-24,69,False
2019-03-03,84,False
2019-03-10,85,False
2019-03-17,81,False
2019-03-24,79,False
2019-03-31,82,False
2019-04-07,98,False
2019-04-14,76,False
2019-04-21,63,False
2019-04-28,71,False
2019-05-05,83,False
2019-05-12,77,False
2019-05-19,85,False
2019-05-26,85,False
2019-06-02,72,False
2019-06-09,76,False
2019-06-16,73,False
2019-06-23,54,False
2019-06-30,65,False
2019-07-07,89,False
2019-07-14,82,False
2019-07-21,56,False
2019-07-28,60,False
2019-08-04,62,False
2019-08-11,50,False
2019-08-18,66,False
2019-08-25,79,False
2019-09-01,84,False
2019-09-08,75,False
2019-09-15,78,False
2019-09-22,69,False
2019-09-29,100,False
2019-10-06,68,False
2019-10-13,79,False
2019-10-20,79,False
2019-10-27,87,False
2019-11-03,94,False
2019-11-10,72,False
2019-11-17,75,False
2019-11-24,78,False
2019-12-01,73,False
2019-12-08,79,False
2019-12-15,88,False
2019-12-22,58,False
2019-12-29,65,False
