date,/m/0jgxn,isPartial
2012-01-01,74,False
2012-01-08,92,False
2012-01-15,100,False
2012-01-22,94,False
2012-01-29,76,False
2012-02-05,87,False
2012-02-12,80,False
2012-02-19,89,False
2012-02-26,86,False
2012-03-04,86,False
2012-03-11,83,False
2012-03-18,89,False
2012-03-25,81,False
2012-04-01,75,False
2012-04-08,78,False
2012-04-15,73,False
2012-04-22,74,False
2012-04-29,70,False
2012-05-06,83,False
2012-05-13,85,False
2012-05-20,73,False
2012-05-27,78,False
2012-06-03,76,False
2012-06-10,72,False
2012-06-17,80,False
2012-06-24,72,False
2012-07-01,75,False
2012-07-08,70,False
2012-07-15,65,False
2012-07-22,70,False
2012-07-29,67,False
2012-08-05,73,False
2012-08-12,59,False
2012-08-19,84,False
2012-08-26,90,False
2012-09-02,98,False
2012-09-09,85,False
2012-09-16,97,False
2012-09-23,81,False
2012-09-30,82,False
2012-10-07,87,False
2012-10-14,82,False
2012-10-21,69,False
2012-10-28,69,False
2012-11-04,79,False
2012-11-11,87,False
2012-11-18,83,False
2012-11-25,71,False
2012-12-02,63,False
2012-12-09,68,False
2012-12-16,64,False
2012-12-23,45,False
2012-12-30,65,False
