date,/m/06796,isPartial
2012-01-01,76,False
2012-01-08,89,False
2012-01-15,89,False
2012-01-22,83,False
2012-01-29,79,False
2012-02-05,89,False
2012-02-12,68,False
2012-02-19,85,False
2012-02-26,82,False
2012-03-04,100,False
2012-03-11,80,False
2012-03-18,85,False
2012-03-25,80,False
2012-04-01,75,False
2012-04-08,79,False
2012-04-15,80,False
2012-04-22,71,False
2012-04-29,70,False
2012-05-06,79,False
2012-05-13,80,False
2012-05-20,82,False
2012-05-27,64,False
2012-06-03,74,False
2012-06-10,71,False
2012-06-17,74,False
2012-06-24,71,False
2012-07-01,77,False
2012-07-08,71,False
2012-07-15,69,False
2012-07-22,78,False
2012-07-29,72,False
2012-08-05,59,False
2012-08-12,58,False
2012-08-19,64,False
2012-08-26,88,False
2012-09-02,88,False
2012-09-09,79,False
2012-09-16,90,False
2012-09-23,85,False
2012-09-30,80,False
2012-10-07,89,False
2012-10-14,83,False
2012-10-21,79,False
2012-10-28,71,False
2012-11-04,79,False
2012-11-11,78,False
2012-11-18,78,False
2012-11-25,73,False
2012-12-02,68,False
2012-12-09,66,False
2012-12-16,59,False
2012-12-23,53,False
2012-12-30,61,False
