date,/m/06796,isPartial
2012-01-01,47,False
2012-01-08,87,False
2012-01-15,86,False
2012-01-22,86,False
2012-01-29,45,False
2012-02-05,61,False
2012-02-12,57,False
2012-02-19,72,False
2012-02-26,80,False
2012-03-04,75,False
2012-03-11,83,False
2012-03-18,81,False
2012-03-25,69,False
2012-04-01,68,False
2012-04-08,59,False
2012-04-15,53,False
2012-04-22,85,False
2012-04-29,74,False
2012-05-06,84,False
2012-05-13,62,False
2012-05-20,69,False
2012-05-27,79,False
2012-06-03,53,False
2012-06-10,56,False
2012-06-17,41,False
2012-06-24,74,False
2012-07-01,55,False
2012-07-08,46,False
2012-07-15,43,False
2012-07-22,48,False
2012-07-29,59,False
2012-08-05,74,False
2012-08-12,39,False
2012-08-19,77,False
2012-08-26,93,False
2012-09-02,56,False
2012-09-09,73,False
2012-09-16,68,False
2012-09-23,85,False
2012-09-30,94,False
2012-10-07,67,False
2012-10-14,80,False
2012-10-21,77,False
2012-10-28,63,False
2012-11-04,74,False
2012-11-11,79,False
2012-11-18,100,False
2012-11-25,71,False
2012-12-02,61,False
2012-12-09,71,False
2012-12-16,74,False
2012-12-23,37,False
2012-12-30,74,False
