date,/m/0k_9,isPartial
2012-01-01,76,False
2012-01-08,86,False
2012-01-15,74,False
2012-01-22,83,False
2012-01-29,70,False
2012-02-05,73,False
2012-02-12,77,False
2012-02-19,93,False
2012-02-26,86,False
2012-03-04,81,False
2012-03-11,96,False
2012-03-18,87,False
2012-03-25,92,False
2012-04-01,84,False
2012-04-08,85,False
2012-04-15,98,False
2012-04-22,97,False
2012-04-29,90,False
2012-05-06,86,False
2012-05-13,95,False
2012-05-20,88,False
2012-05-27,89,False
2012-06-03,95,False
2012-06-10,95,False
2012-06-17,87,False
2012-06-24,89,False
2012-07-01,89,False
2012-07-08,91,False
2012-07-15,95,False
2012-07-22,92,False
2012-07-29,90,False
2012-08-05,91,False
2012-08-12,100,False
2012-08-19,90,False
2012-08-26,87,False
2012-09-02,93,False
2012-09-09,95,False
2012-09-16,89,False
2012-09-23,82,False
2012-09-30,92,False
2012-10-07,82,False
2012-10-14,79,False
2012-10-21,82,False
2012-10-28,69,False
2012-11-04,86,False
2012-11-11,80,False
2012-11-18,78,False
2012-11-25,79,False
2012-12-02,74,False
2012-12-09,65,False
2012-12-16,73,False
2012-12-23,65,False
2012-12-30,70,False
