date,/m/0k_9,isPartial
2012-01-01,72,False
2012-01-08,64,False
2012-01-15,46,False
2012-01-22,40,False
2012-01-29,0,False
2012-02-05,53,False
2012-02-12,0,False
2012-02-19,0,False
2012-02-26,67,False
2012-03-04,53,False
2012-03-11,0,False
2012-03-18,43,False
2012-03-25,48,False
2012-04-01,0,False
2012-04-08,0,False
2012-04-15,47,False
2012-04-22,52,False
2012-04-29,91,False
2012-05-06,77,False
2012-05-13,86,False
2012-05-20,57,False
2012-05-27,46,False
2012-06-03,47,False
2012-06-10,55,False
2012-06-17,69,False
2012-06-24,0,False
2012-07-01,0,False
2012-07-08,0,False
2012-07-15,47,False
2012-07-22,58,False
2012-07-29,0,False
2012-08-05,0,False
2012-08-12,78,False
2012-08-19,47,False
2012-08-26,65,False
2012-09-02,65,False
2012-09-09,75,False
2012-09-16,0,False
2012-09-23,48,False
2012-09-30,100,False
2012-10-07,0,False
2012-10-14,49,False
2012-10-21,73,False
2012-10-28,0,False
2012-11-04,43,False
2012-11-11,52,False
2012-11-18,40,False
2012-11-25,76,False
2012-12-02,59,False
2012-12-09,61,False
2012-12-16,45,False
2012-12-23,43,False
2012-12-30,52,False
