date,/m/0jgxn,isPartial
2012-01-01,69,False
2012-01-08,80,False
2012-01-15,81,False
2012-01-22,88,False
2012-01-29,80,False
2012-02-05,87,False
2012-02-12,82,False
2012-02-19,91,False
2012-02-26,87,False
2012-03-04,85,False
2012-03-11,72,False
2012-03-18,77,False
2012-03-25,84,False
2012-04-01,73,False
2012-04-08,84,False
2012-04-15,90,False
2012-04-22,78,False
2012-04-29,69,False
2012-05-06,72,False
2012-05-13,89,False
2012-05-20,77,False
2012-05-27,83,False
2012-06-03,86,False
2012-06-10,75,False
2012-06-17,75,False
2012-06-24,82,False
2012-07-01,83,False
2012-07-08,82,False
2012-07-15,79,False
2012-07-22,76,False
2012-07-29,65,False
2012-08-05,54,False
2012-08-12,56,False
2012-08-19,83,False
2012-08-26,86,False
2012-09-02,88,False
2012-09-09,91,False
2012-09-16,97,False
2012-09-23,100,False
2012-09-30,94,False
2012-10-07,91,False
2012-10-14,90,False
2012-10-21,95,False
2012-10-28,82,False
2012-11-04,93,False
2012-11-11,82,False
2012-11-18,80,False
2012-11-25,73,False
2012-12-02,76,False
2012-12-09,99,False
2012-12-16,82,False
2012-12-23,71,False
2012-12-30,76,False
