date,/m/0k_9,isPartial
2020-12-27,35,False
2021-01-03,43,False
2021-01-10,39,False
2021-01-17,34,False
2021-01-24,33,False
2021-01-31,38,False
2021-02-07,42,False
2021-02-14,39,False
2021-02-21,46,False
2021-02-28,60,False
2021-03-07,35,False
2021-03-14,36,False
2021-03-21,43,False
2021-03-28,45,False
2021-04-04,39,False
2021-04-11,45,False
2021-04-18,67,False
2021-04-25,60,False
2021-05-02,49,False
2021-05-09,29,False
2021-05-16,40,False
2021-05-23,41,False
2021-05-30,53,False
2021-06-06,40,False
2021-06-13,37,False
2021-06-20,32,False
2021-06-27,93,False
2021-07-04,30,False
2021-07-11,34,False
2021-07-18,0,False
2021-07-25,44,False
2021-08-01,38,False
2021-08-08,40,False
2021-08-15,0,False
2021-08-22,43,False
2021-08-29,35,False
2021-09-05,59,False
2021-09-12,65,False
2021-09-19,50,False
2021-09-26,45,False
2021-10-03,48,False
2021-10-10,59,False
2021-10-17,50,False
2021-10-24,44,False
2021-10-31,47,False
2021-11-07,38,False
2021-11-14,41,False
2021-11-21,60,False
2021-11-28,42,False
2021-12-05,54,False
2021-12-12,100,False
2021-12-19,50,False
2021-12-26,60,False
