date,/m/03f_cb,isPartial
2020-12-27,98,False
2021-01-03,97,False
2021-01-10,98,False
2021-01-17,90,False
2021-01-24,94,False
2021-01-31,86,False
2021-02-07,86,False
2021-02-14,92,False
2021-02-21,88,False
2021-02-28,76,False
2021-03-07,92,False
2021-03-14,86,False
2021-03-21,91,False
2021-03-28,89,False
2021-04-04,84,False
2021-04-11,82,False
2021-04-18,81,False
2021-04-25,75,False
2021-05-02,91,False
2021-05-09,87,False
2021-05-16,94,False
2021-05-23,94,False
2021-05-30,88,False
2021-06-06,87,False
2021-06-13,89,False
2021-06-20,84,False
2021-06-27,76,False
2021-07-04,89,False
2021-07-11,91,False
2021-07-18,82,False
2021-07-25,87,False
2021-08-01,65,False
2021-08-08,82,False
2021-08-15,88,False
2021-08-22,100,False
2021-08-29,77,False
2021-09-05,76,False
2021-09-12,78,False
2021-09-19,75,False
2021-09-26,79,False
2021-10-03,73,False
2021-10-10,81,False
2021-10-17,76,False
2021-10-24,79,False
2021-10-31,70,False
2021-11-07,61,False
2021-11-14,67,False
2021-11-21,56,False
2021-11-28,58,False
2021-12-05,89,False
2021-12-12,86,False
2021-12-19,77,False
2021-12-26,78,False
