date,/m/03f_cb,isPartial
2020-12-27,53,False
2021-01-03,49,False
2021-01-10,66,False
2021-01-17,63,False
2021-01-24,56,False
2021-01-31,61,False
2021-02-07,62,False
2021-02-14,59,False
2021-02-21,65,False
2021-02-28,57,False
2021-03-07,61,False
2021-03-14,65,False
2021-03-21,67,False
2021-03-28,65,False
2021-04-04,64,False
2021-04-11,63,False
2021-04-18,56,False
2021-04-25,63,False
2021-05-02,54,False
2021-05-09,60,False
2021-05-16,58,False
2021-05-23,66,False
2021-05-30,58,False
2021-06-06,55,False
2021-06-13,55,False
2021-06-20,58,False
2021-06-27,52,False
2021-07-04,52,False
2021-07-11,53,False
2021-07-18,52,False
2021-07-25,58,False
2021-08-01,56,False
2021-08-08,56,False
2021-08-15,56,False
2021-08-22,60,False
2021-08-29,57,False
2021-09-05,56,False
2021-09-12,59,False
2021-09-19,51,False
2021-09-26,54,False
2021-10-03,60,False
2021-10-10,64,False
2021-10-17,68,False
2021-10-24,55,False
2021-10-31,59,False
2021-11-07,60,False
2021-11-14,67,False
2021-11-21,57,False
2021-11-28,57,False
2021-12-05,61,False
2021-12-12,100,False
2021-12-19,60,False
2021-12-26,59,False
