date,/m/03f_cb,isPartial
2020-12-27,93,False
2021-01-03,73,False
2021-01-10,93,False
2021-01-17,88,False
2021-01-24,97,False
2021-01-31,90,False
2021-02-07,88,False
2021-02-14,88,False
2021-02-21,87,False
2021-02-28,95,False
2021-03-07,89,False
2021-03-14,90,False
2021-03-21,100,False
2021-03-28,90,False
2021-04-04,80,False
2021-04-11,92,False
2021-04-18,94,False
2021-04-25,84,False
2021-05-02,84,False
2021-05-09,84,False
2021-05-16,85,False
2021-05-23,72,False
2021-05-30,80,False
2021-06-06,84,False
2021-06-13,68,False
2021-06-20,69,False
2021-06-27,68,False
2021-07-04,73,False
2021-07-11,67,False
2021-07-18,61,False
2021-07-25,71,False
2021-08-01,78,False
2021-08-08,85,False
2021-08-15,80,False
2021-08-22,69,False
2021-08-29,75,False
2021-09-05,81,False
2021-09-12,77,False
2021-09-19,69,False
2021-09-26,72,False
2021-10-03,83,False
2021-10-10,73,False
2021-10-17,74,False
2021-10-24,77,False
2021-10-31,74,False
2021-11-07,78,False
2021-11-14,81,False
2021-11-21,72,False
2021-11-28,70,False
2021-12-05,81,False
2021-12-12,75,False
2021-12-19,78,False
2021-12-26,98,False
