date,/m/06796,isPartial
2020-12-27,43,False
2021-01-03,76,False
2021-01-10,79,False
2021-01-17,74,False
2021-01-24,76,False
2021-01-31,72,False
2021-02-07,76,False
2021-02-14,78,False
2021-02-21,81,False
2021-02-28,80,False
2021-03-07,82,False
2021-03-14,78,False
2021-03-21,75,False
2021-03-28,63,False
2021-04-04,71,False
2021-04-11,87,False
2021-04-18,80,False
2021-04-25,85,False
2021-05-02,76,False
2021-05-09,67,False
2021-05-16,81,False
2021-05-23,73,False
2021-05-30,72,False
2021-06-06,75,False
2021-06-13,74,False
2021-06-20,76,False
2021-06-27,84,False
2021-07-04,73,False
2021-07-11,71,False
2021-07-18,76,False
2021-07-25,74,False
2021-08-01,73,False
2021-08-08,78,False
2021-08-15,76,False
2021-08-22,75,False
2021-08-29,78,False
2021-09-05,81,False
2021-09-12,86,False
2021-09-19,85,False
2021-09-26,82,False
2021-10-03,100,False
2021-10-10,89,False
2021-10-17,79,False
2021-10-24,86,False
2021-10-31,79,False
2021-11-07,81,False
2021-11-14,86,False
2021-11-21,76,False
2021-11-28,74,False
2021-12-05,82,False
2021-12-12,79,False
2021-12-19,59,False
2021-12-26,60,False
