date,/m/03f_cb,isPartial
2020-12-27,76,False
2021-01-03,81,False
2021-01-10,67,False
2021-01-17,61,False
2021-01-24,66,False
2021-01-31,64,False
2021-02-07,70,False
2021-02-14,63,False
2021-02-21,82,False
2021-02-28,72,False
2021-03-07,58,False
2021-03-14,36,False
2021-03-21,96,False
2021-03-28,100,False
2021-04-04,72,False
2021-04-11,98,False
2021-04-18,75,False
2021-04-25,73,False
2021-05-02,73,False
2021-05-09,70,False
2021-05-16,80,False
2021-05-23,77,False
2021-05-30,63,False
2021-06-06,83,False
2021-06-13,58,False
2021-06-20,91,False
2021-06-27,51,False
2021-07-04,82,False
2021-07-11,71,False
2021-07-18,61,False
2021-07-25,41,False
2021-08-01,92,False
2021-08-08,70,False
2021-08-15,89,False
2021-08-22,87,False
2021-08-29,83,False
2021-09-05,71,False
2021-09-12,47,False
2021-09-19,46,False
2021-09-26,72,False
2021-10-03,70,False
2021-10-10,80,False
2021-10-17,87,False
2021-10-24,83,False
2021-10-31,90,False
2021-11-07,55,False
2021-11-14,75,False
2021-11-21,68,False
2021-11-28,75,False
2021-12-05,83,False
2021-12-12,55,False
2021-12-19,81,False
2021-12-26,64,False
