date,/m/0k_9,isPartial
2020-12-27,91,False
2021-01-03,92,False
2021-01-10,93,False
2021-01-17,89,False
2021-01-24,93,False
2021-01-31,89,False
2021-02-07,83,False
2021-02-14,88,False
2021-02-21,94,False
2021-02-28,88,False
2021-03-07,100,False
2021-03-14,85,False
2021-03-21,87,False
2021-03-28,83,False
2021-04-04,87,False
2021-04-11,90,False
2021-04-18,90,False
2021-04-25,89,False
2021-05-02,88,False
2021-05-09,84,False
2021-05-16,86,False
2021-05-23,89,False
2021-05-30,94,False
2021-06-06,86,False
2021-06-13,79,False
2021-06-20,86,False
2021-06-27,89,False
2021-07-04,86,False
2021-07-11,89,False
2021-07-18,84,False
2021-07-25,85,False
2021-08-01,89,False
2021-08-08,86,False
2021-08-15,81,False
2021-08-22,95,False
2021-08-29,86,False
2021-09-05,91,False
2021-09-12,91,False
2021-09-19,90,False
2021-09-26,82,False
2021-10-03,87,False
2021-10-10,82,False
2021-10-17,88,False
2021-10-24,86,False
2021-10-31,89,False
2021-11-07,92,False
2021-11-14,88,False
2021-11-21,83,False
2021-11-28,78,False
2021-12-05,91,False
2021-12-12,84,False
2021-12-19,81,False
2021-12-26,97,False
