date,/m/06796,isPartial
2020-12-27,68,False
2021-01-03,75,False
2021-01-10,83,False
2021-01-17,80,False
2021-01-24,77,False
2021-01-31,84,False
2021-02-07,81,False
2021-02-14,84,False
2021-02-21,93,False
2021-02-28,86,False
2021-03-07,83,False
2021-03-14,84,False
2021-03-21,91,False
2021-03-28,90,False
2021-04-04,78,False
2021-04-11,82,False
2021-04-18,89,False
2021-04-25,85,False
2021-05-02,88,False
2021-05-09,85,False
2021-05-16,89,False
2021-05-23,88,False
2021-05-30,83,False
2021-06-06,86,False
2021-06-13,89,False
2021-06-20,77,False
2021-06-27,80,False
2021-07-04,89,False
2021-07-11,77,False
2021-07-18,79,False
2021-07-25,75,False
2021-08-01,68,False
2021-08-08,67,False
2021-08-15,82,False
2021-08-22,80,False
2021-08-29,94,False
2021-09-05,98,False
2021-09-12,100,False
2021-09-19,89,False
2021-09-26,98,False
2021-10-03,96,False
2021-10-10,91,False
2021-10-17,84,False
2021-10-24,88,False
2021-10-31,92,False
2021-11-07,97,False
2021-11-14,93,False
2021-11-21,87,False
2021-11-28,79,False
2021-12-05,68,False
2021-12-12,77,False
2021-12-19,64,False
2021-12-26,73,False
