date,/m/0k_9,isPartial
2018-12-30,73,False
2019-01-06,67,False
2019-01-13,58,False
2019-01-20,65,False
2019-01-27,100,False
2019-02-03,43,False
2019-02-10,41,False
2019-02-17,45,False
2019-02-24,48,False
2019-03-03,55,False
2019-03-10,63,False
2019-03-17,51,False
2019-03-24,85,False
2019-03-31,72,False
2019-04-07,49,False
2019-04-14,54,False
2019-04-21,61,False
2019-04-28,80,False
2019-05-05,76,False
2019-05-12,75,False
2019-05-19,66,False
2019-05-26,60,False
2019-06-02,53,False
2019-06-09,56,False
2019-06-16,72,False
2019-06-23,54,False
2019-06-30,58,False
2019-07-07,69,False
2019-07-14,55,False
2019-07-21,75,False
2019-07-28,57,False
2019-08-04,48,False
2019-08-11,61,False
2019-08-18,50,False
2019-08-25,66,False
2019-09-01,57,False
2019-09-08,67,False
2019-09-15,53,False
2019-09-22,54,False
2019-09-29,47,False
2019-10-06,68,False
2019-10-13,50,False
2019-10-20,63,False
2019-10-27,74,False
2019-11-03,53,False
2019-11-10,81,False
2019-11-17,56,False
2019-11-24,55,False
2019-12-01,61,False
2019-12-08,44,False
2019-12-15,73,False
2019-12-22,62,False
2019-12-29,49,False
