date,/m/0k_9,isPartial
2018-12-30,100,False
2019-01-06,86,False
2019-01-13,89,False
2019-01-20,82,False
2019-01-27,77,False
2019-02-03,81,False
2019-02-10,84,False
2019-02-17,87,False
2019-02-24,89,False
2019-03-03,83,False
2019-03-10,72,False
2019-03-17,79,False
2019-03-24,74,False
2019-03-31,76,False
2019-04-07,75,False
2019-04-14,67,False
2019-04-21,82,False
2019-04-28,64,False
2019-05-05,69,False
2019-05-12,71,False
2019-05-19,63,False
2019-05-26,66,False
2019-06-02,66,False
2019-06-09,66,False
2019-06-16,73,False
2019-06-23,72,False
2019-06-30,60,False
2019-07-07,74,False
2019-07-14,68,False
2019-07-21,73,False
2019-07-28,77,False
2019-08-04,81,False
2019-08-11,75,False
2019-08-18,79,False
2019-08-25,85,False
2019-09-01,72,False
2019-09-08,74,False
2019-09-15,67,False
2019-09-22,79,False
2019-09-29,82,False
2019-10-06,85,False
2019-10-13,72,False
2019-10-20,82,False
2019-10-27,71,False
2019-11-03,82,False
2019-11-10,73,False
2019-11-17,87,False
2019-11-24,79,False
2019-12-01,66,False
2019-12-08,71,False
2019-12-15,67,False
2019-12-22,80,False
2019-12-29,86,False
