date,/m/0k_9,isPartial
2018-12-30,57,False
2019-01-06,51,False
2019-01-13,80,False
2019-01-20,55,False
2019-01-27,55,False
2019-02-03,81,False
2019-02-10,51,False
2019-02-17,75,False
2019-02-24,68,False
2019-03-03,58,False
2019-03-10,62,False
2019-03-17,80,False
2019-03-24,55,False
2019-03-31,65,False
2019-04-07,58,False
2019-04-14,77,False
2019-04-21,59,False
2019-04-28,83,False
2019-05-05,83,False
2019-05-12,77,False
2019-05-19,62,False
2019-05-26,71,False
2019-06-02,92,False
2019-06-09,88,False
2019-06-16,72,False
2019-06-23,79,False
2019-06-30,67,False
2019-07-07,95,False
2019-07-14,100,False
2019-07-21,81,False
2019-07-28,66,False
2019-08-04,96,False
2019-08-11,88,False
2019-08-18,87,False
2019-08-25,85,False
2019-09-01,97,False
2019-09-08,65,False
2019-09-15,79,False
2019-09-22,75,False
2019-09-29,62,False
2019-10-06,78,False
2019-10-13,97,False
2019-10-20,84,False
2019-10-27,60,False
2019-11-03,65,False
2019-11-10,58,False
2019-11-17,57,False
2019-11-24,59,False
2019-12-01,74,False
2019-12-08,55,False
2019-12-15,71,False
2019-12-22,60,False
2019-12-29,52,False
