date,/m/0k_9,isPartial
2018-12-30,85,False
2019-01-06,93,False
2019-01-13,88,False
2019-01-20,94,False
2019-01-27,97,False
2019-02-03,97,False
2019-02-10,88,False
2019-02-17,96,False
2019-02-24,91,False
2019-03-03,98,False
2019-03-10,93,False
2019-03-17,98,False
2019-03-24,100,False
2019-03-31,94,False
2019-04-07,96,False
2019-04-14,90,False
2019-04-21,95,False
2019-04-28,96,False
2019-05-05,92,False
2019-05-12,87,False
2019-05-19,94,False
2019-05-26,84,False
2019-06-02,82,False
2019-06-09,88,False
2019-06-16,90,False
2019-06-23,85,False
2019-06-30,75,False
2019-07-07,79,False
2019-07-14,86,False
2019-07-21,78,False
2019-07-28,85,False
2019-08-04,92,False
2019-08-11,87,False
2019-08-18,94,False
2019-08-25,95,False
2019-09-01,92,False
2019-09-08,93,False
2019-09-15,95,False
2019-09-22,92,False
2019-09-29,93,False
2019-10-06,95,False
2019-10-13,96,False
2019-10-20,93,False
2019-10-27,90,False
2019-11-03,99,False
2019-11-10,94,False
2019-11-17,96,False
2019-11-24,98,False
2019-12-01,94,False
2019-12-08,89,False
2019-12-15,91,False
2019-12-22,85,False
2019-12-29,94,False
