date,/m/03f_cb,isPartial
2018-12-30,62,False
2019-01-06,65,False
2019-01-13,92,False
2019-01-20,36,False
2019-01-27,60,False
2019-02-03,97,False
2019-02-10,87,False
2019-02-17,73,False
2019-02-24,78,False
2019-03-03,68,False
2019-03-10,79,False
2019-03-17,72,False
2019-03-24,53,False
2019-03-31,34,False
2019-04-07,55,False
2019-04-14,56,False
2019-04-21,68,False
2019-04-28,77,False
2019-05-05,49,False
2019-05-12,0,False
2019-05-19,59,False
2019-05-26,65,False
2019-06-02,69,False
2019-06-09,39,False
2019-06-16,43,False
2019-06-23,60,False
2019-06-30,57,False
2019-07-07,57,False
2019-07-14,66,False
2019-07-21,77,False
2019-07-28,97,False
2019-08-04,73,False
2019-08-11,65,False
2019-08-18,48,False
2019-08-25,62,False
2019-09-01,34,False
2019-09-08,37,False
2019-09-15,62,False
2019-09-22,45,False
2019-09-29,77,False
2019-10-06,100,False
2019-10-13,51,False
2019-10-20,44,False
2019-10-27,83,False
2019-11-03,56,False
2019-11-10,49,False
2019-11-17,53,False
2019-11-24,61,False
2019-12-01,43,False
2019-12-08,80,False
2019-12-15,30,False
2019-12-22,52,False
2019-12-29,60,False
