date,/m/03f_cb,isPartial
2017-01-01,51,False
2017-01-08,80,False
2017-01-15,66,False
2017-01-22,70,False
2017-01-29,45,False
2017-02-05,46,False
2017-02-12,62,False
2017-02-19,32,False
2017-02-26,46,False
2017-03-05,53,False
2017-03-12,77,False
2017-03-19,62,False
2017-03-26,66,False
2017-04-02,71,False
2017-04-09,63,False
2017-04-16,0,False
2017-04-23,66,False
2017-04-30,45,False
2017-05-07,75,False
2017-05-14,42,False
2017-05-21,55,False
2017-05-28,55,False
2017-06-04,55,False
2017-06-11,49,False
2017-06-18,93,False
2017-06-25,41,False
2017-07-02,47,False
2017-07-09,53,False
2017-07-16,40,False
2017-07-23,76,False
2017-07-30,50,False
2017-08-06,56,False
2017-08-13,65,False
2017-08-20,62,False
2017-08-27,40,False
2017-09-03,81,False
2017-09-10,58,False
2017-09-17,66,False
2017-09-24,48,False
2017-10-01,75,False
2017-10-08,68,False
2017-10-15,95,False
2017-10-22,68,False
2017-10-29,53,False
2017-11-05,100,False
2017-11-12,70,False
2017-11-19,57,False
2017-11-26,48,False
2017-12-03,54,False
2017-12-10,53,False
2017-12-17,44,False
2017-12-24,62,False
2017-12-31,69,False
