date,/m/0jgxn,isPartial
2017-01-01,84,False
2017-01-08,98,False
2017-01-15,96,False
2017-01-22,98,False
2017-01-29,97,False
2017-02-05,98,False
2017-02-12,95,False
2017-02-19,96,False
2017-02-26,91,False
2017-03-05,95,False
2017-03-12,94,False
2017-03-19,96,False
2017-03-26,82,False
2017-04-02,92,False
2017-04-09,77,False
2017-04-16,81,False
2017-04-23,100,False
2017-04-30,88,False
2017-05-07,95,False
2017-05-14,95,False
2017-05-21,80,False
2017-05-28,86,False
2017-06-04,92,False
2017-06-11,85,False
2017-06-18,94,False
2017-06-25,96,False
2017-07-02,96,False
2017-07-09,96,False
2017-07-16,83,False
2017-07-23,86,False
2017-07-30,89,False
2017-08-06,86,False
2017-08-13,88,False
2017-08-20,82,False
2017-08-27,85,False
2017-09-03,83,False
2017-09-10,89,False
2017-09-17,92,False
2017-09-24,80,False
2017-10-01,81,False
2017-10-08,87,False
2017-10-15,93,False
2017-10-22,91,False
2017-10-29,73,False
2017-11-05,93,False
2017-11-12,94,False
2017-11-19,90,False
2017-11-26,85,False
2017-12-03,83,False
2017-12-10,79,False
2017-12-17,72,False
2017-12-24,51,False
2017-12-31,78,False
