date,/m/03f_cb,isPartial
2017-01-01,84,False
2017-01-08,80,False
2017-01-15,77,False
2017-01-22,86,False
2017-01-29,85,False
2017-02-05,77,False
2017-02-12,79,False
2017-02-19,80,False
2017-02-26,81,False
2017-03-05,91,False
2017-03-12,79,False
2017-03-19,86,False
2017-03-26,96,False
2017-04-02,77,False
2017-04-09,76,False
2017-04-16,84,False
2017-04-23,84,False
2017-04-30,98,False
2017-05-07,94,False
2017-05-14,84,False
2017-05-21,99,False
2017-05-28,85,False
2017-06-04,91,False
2017-06-11,78,False
2017-06-18,85,False
2017-06-25,64,False
2017-07-02,73,False
2017-07-09,79,False
2017-07-16,77,False
2017-07-23,100,False
2017-07-30,85,False
2017-08-06,89,False
2017-08-13,81,False
2017-08-20,95,False
2017-08-27,85,False
2017-09-03,84,False
2017-09-10,77,False
2017-09-17,86,False
2017-09-24,80,False
2017-10-01,76,False
2017-10-08,91,False
2017-10-15,88,False
2017-10-22,90,False
2017-10-29,85,False
2017-11-05,91,False
2017-11-12,80,False
2017-11-19,74,False
2017-11-26,82,False
2017-12-03,93,False
2017-12-10,79,False
2017-12-17,84,False
2017-12-24,73,False
2017-12-31,83,False
