date,/m/03f_cb,isPartial
2017-01-01,100,False
2017-01-08,77,False
2017-01-15,53,False
2017-01-22,32,False
2017-01-29,39,False
2017-02-05,56,False
2017-02-12,32,False
2017-02-19,44,False
2017-02-26,50,False
2017-03-05,40,False
2017-03-12,50,False
2017-03-19,49,False
2017-03-26,65,False
2017-04-02,37,False
2017-04-09,72,False
2017-04-16,64,False
2017-04-23,45,False
2017-04-30,64,False
2017-05-07,66,False
2017-05-14,31,False
2017-05-21,50,False
2017-05-28,35,False
2017-06-04,31,False
2017-06-11,27,False
2017-06-18,31,False
2017-06-25,33,False
2017-07-02,35,False
2017-07-09,27,False
2017-07-16,42,False
2017-07-23,40,False
2017-07-30,38,False
2017-08-06,20,False
2017-08-13,35,False
2017-08-20,54,False
2017-08-27,45,False
2017-09-03,30,False
2017-09-10,39,False
2017-09-17,31,False
2017-09-24,34,False
2017-10-01,30,False
2017-10-08,50,False
2017-10-15,35,False
2017-10-22,55,False
2017-10-29,46,False
2017-11-05,46,False
2017-11-12,33,False
2017-11-19,35,False
2017-11-26,45,False
2017-12-03,28,False
2017-12-10,30,False
2017-12-17,33,False
2017-12-24,43,False
2017-12-31,31,False
