date,/m/0jgxn,isPartial
2017-01-01,0,False
2017-01-08,0,False
2017-01-15,0,False
2017-01-22,0,False
2017-01-29,0,False
2017-02-05,0,False
2017-02-12,30,False
2017-02-19,0,False
2017-02-26,0,False
2017-03-05,0,False
2017-03-12,0,False
2017-03-19,0,False
2017-03-26,0,False
2017-04-02,0,False
2017-04-09,0,False
2017-04-16,0,False
2017-04-23,0,False
2017-04-30,0,False
2017-05-07,46,False
2017-05-14,57,False
2017-05-21,62,False
2017-05-28,55,False
2017-06-04,71,False
2017-06-11,87,False
2017-06-18,81,False
2017-06-25,85,False
2017-07-02,87,False
2017-07-09,78,False
2017-07-16,76,False
2017-07-23,77,False
2017-07-30,54,False
2017-08-06,82,False
2017-08-13,59,False
2017-08-20,86,False
2017-08-27,73,False
2017-09-03,96,False
2017-09-10,74,False
2017-09-17,97,False
2017-09-24,93,False
2017-10-01,73,False
2017-10-08,100,False
2017-10-15,79,False
2017-10-22,68,False
2017-10-29,37,False
2017-11-05,63,False
2017-11-12,71,False
2017-11-19,75,False
2017-11-26,78,False
2017-12-03,0,False
2017-12-10,32,False
2017-12-17,71,False
2017-12-24,39,False
2017-12-31,34,False
