date,/m/03f_cb,isPartial
2017-01-01,61,False
2017-01-08,48,False
2017-01-15,53,False
2017-01-22,56,False
2017-01-29,47,False
2017-02-05,55,False
2017-02-12,47,False
2017-02-19,59,False
2017-02-26,51,False
2017-03-05,52,False
2017-03-12,45,False
2017-03-19,50,False
2017-03-26,51,False
2017-04-02,53,False
2017-04-09,52,False
2017-04-16,45,False
2017-04-23,42,False
2017-04-30,50,False
2017-05-07,45,False
2017-05-14,54,False
2017-05-21,50,False
2017-05-28,45,False
2017-06-04,49,False
2017-06-11,47,False
2017-06-18,58,False
2017-06-25,49,False
2017-07-02,52,False
2017-07-09,47,False
2017-07-16,60,False
2017-07-23,54,False
2017-07-30,40,False
2017-08-06,48,False
2017-08-13,57,False
2017-08-20,100,False
2017-08-27,73,False
2017-09-03,47,False
2017-09-10,57,False
2017-09-17,51,False
2017-09-24,48,False
2017-10-01,51,False
2017-10-08,48,False
2017-10-15,63,False
2017-10-22,56,False
2017-10-29,57,False
2017-11-05,50,False
2017-11-12,48,False
2017-11-19,57,False
2017-11-26,52,False
2017-12-03,55,False
2017-12-10,53,False
2017-12-17,46,False
2017-12-24,51,False
2017-12-31,58,False
