date,/m/03f_cb,isPartial
2017-01-01,66,False
2017-01-08,67,False
2017-01-15,68,False
2017-01-22,68,False
2017-01-29,68,False
2017-02-05,73,False
2017-02-12,73,False
2017-02-19,67,False
2017-02-26,84,False
2017-03-05,68,False
2017-03-12,75,False
2017-03-19,67,False
2017-03-26,75,False
2017-04-02,68,False
2017-04-09,75,False
2017-04-16,73,False
2017-04-23,67,False
2017-04-30,81,False
2017-05-07,78,False
2017-05-14,63,False
2017-05-21,78,False
2017-05-28,56,False
2017-06-04,66,False
2017-06-11,68,False
2017-06-18,60,False
2017-06-25,70,False
2017-07-02,71,False
2017-07-09,69,False
2017-07-16,78,False
2017-07-23,76,False
2017-07-30,75,False
2017-08-06,83,False
2017-08-13,79,False
2017-08-20,100,False
2017-08-27,75,False
2017-09-03,67,False
2017-09-10,73,False
2017-09-17,87,False
2017-09-24,68,False
2017-10-01,72,False
2017-10-08,100,False
2017-10-15,96,False
2017-10-22,84,False
2017-10-29,77,False
2017-11-05,82,False
2017-11-12,72,False
2017-11-19,80,False
2017-11-26,78,False
2017-12-03,74,False
2017-12-10,72,False
2017-12-17,73,False
2017-12-24,77,False
2017-12-31,71,False
