date,/m/06796,isPartial
2017-01-01,47,False
2017-01-08,68,False
2017-01-15,79,False
2017-01-22,94,False
2017-01-29,90,False
2017-02-05,78,False
2017-02-12,72,False
2017-02-19,72,False
2017-02-26,72,False
2017-03-05,71,False
2017-03-12,65,False
2017-03-19,70,False
2017-03-26,64,False
2017-04-02,65,False
2017-04-09,78,False
2017-04-16,74,False
2017-04-23,76,False
2017-04-30,84,False
2017-05-07,96,False
2017-05-14,100,False
2017-05-21,94,False
2017-05-28,88,False
2017-06-04,84,False
2017-06-11,85,False
2017-06-18,89,False
2017-06-25,77,False
2017-07-02,61,False
2017-07-09,63,False
2017-07-16,58,False
2017-07-23,56,False
2017-07-30,45,False
2017-08-06,46,False
2017-08-13,39,False
2017-08-20,65,False
2017-08-27,72,False
2017-09-03,90,False
2017-09-10,83,False
2017-09-17,82,False
2017-09-24,87,False
2017-10-01,85,False
2017-10-08,94,False
2017-10-15,87,False
2017-10-22,86,False
2017-10-29,76,False
2017-11-05,82,False
2017-11-12,81,False
2017-11-19,81,False
2017-11-26,83,False
2017-12-03,70,False
2017-12-10,69,False
2017-12-17,59,False
2017-12-24,42,False
2017-12-31,68,False
