date,/m/0k_9,isPartial
2017-01-01,70,False
2017-01-08,83,False
2017-01-15,75,False
2017-01-22,81,False
2017-01-29,89,False
2017-02-05,83,False
2017-02-12,82,False
2017-02-19,89,False
2017-02-26,87,False
2017-03-05,87,False
2017-03-12,85,False
2017-03-19,88,False
2017-03-26,90,False
2017-04-02,84,False
2017-04-09,82,False
2017-04-16,100,False
2017-04-23,95,False
2017-04-30,78,False
2017-05-07,88,False
2017-05-14,95,False
2017-05-21,88,False
2017-05-28,86,False
2017-06-04,81,False
2017-06-11,78,False
2017-06-18,78,False
2017-06-25,78,False
2017-07-02,76,False
2017-07-09,81,False
2017-07-16,84,False
2017-07-23,84,False
2017-07-30,81,False
2017-08-06,84,False
2017-08-13,86,False
2017-08-20,85,False
2017-08-27,85,False
2017-09-03,82,False
2017-09-10,79,False
2017-09-17,76,False
2017-09-24,84,False
2017-10-01,76,False
2017-10-08,83,False
2017-10-15,81,False
2017-10-22,79,False
2017-10-29,75,False
2017-11-05,77,False
2017-11-12,80,False
2017-11-19,83,False
2017-11-26,73,False
2017-12-03,69,False
2017-12-10,84,False
2017-12-17,65,False
2017-12-24,69,False
2017-12-31,76,False
