date,/m/0k_9,isPartial
2013-12-29,84,False
2014-01-05,70,False
2014-01-12,68,False
2014-01-19,71,False
2014-01-26,67,False
2014-02-02,80,False
2014-02-09,80,False
2014-02-16,86,False
2014-02-23,59,False
2014-03-02,75,False
2014-03-09,66,False
2014-03-16,70,False
2014-03-23,74,False
2014-03-30,73,False
2014-04-06,90,False
2014-04-13,75,False
2014-04-20,81,False
2014-04-27,74,False
2014-05-04,78,False
2014-05-11,53,False
2014-05-18,76,False
2014-05-25,62,False
2014-06-01,73,False
2014-06-08,83,False
2014-06-15,59,False
2014-06-22,76,False
2014-06-29,91,False
2014-07-06,70,False
2014-07-13,75,False
2014-07-20,95,False
2014-07-27,94,False
2014-08-03,87,False
2014-08-10,88,False
2014-08-17,70,False
2014-08-24,74,False
2014-08-31,80,False
2014-09-07,79,False
2014-09-14,80,False
2014-09-21,71,False
2014-09-28,77,False
2014-10-05,81,False
2014-10-12,79,False
2014-10-19,82,False
2014-10-26,71,False
2014-11-02,93,False
2014-11-09,90,False
2014-11-16,92,False
2014-11-23,69,False
2014-11-30,84,False
2014-12-07,100,False
2014-12-14,71,False
2014-12-21,78,False
2014-12-28,76,False
