date,/m/03f_cb,isPartial
2013-12-29,46,False
2014-01-05,49,False
2014-01-12,37,False
2014-01-19,37,False
2014-01-26,40,False
2014-02-02,48,False
2014-02-09,53,False
2014-02-16,64,False
2014-02-23,40,False
2014-03-02,34,False
2014-03-09,53,False
2014-03-16,53,False
2014-03-23,46,False
2014-03-30,46,False
2014-04-06,41,False
2014-04-13,44,False
2014-04-20,50,False
2014-04-27,35,False
2014-05-04,51,False
2014-05-11,41,False
2014-05-18,43,False
2014-05-25,33,False
2014-06-01,36,False
2014-06-08,29,False
2014-06-15,37,False
2014-06-22,38,False
2014-06-29,41,False
2014-07-06,38,False
2014-07-13,28,False
2014-07-20,35,False
2014-07-27,47,False
2014-08-03,42,False
2014-08-10,75,False
2014-08-17,58,False
2014-08-24,58,False
2014-08-31,49,False
2014-09-07,56,False
2014-09-14,51,False
2014-09-21,50,False
2014-09-28,53,False
2014-10-05,41,False
2014-10-12,54,False
2014-10-19,59,False
2014-10-26,47,False
2014-11-02,41,False
2014-11-09,49,False
2014-11-16,63,False
2014-11-23,100,False
2014-11-30,62,False
2014-12-07,43,False
2014-12-14,55,False
2014-12-21,31,False
2014-12-28,46,False
