date,/m/0k_9,isPartial
2013-12-29,42,False
2014-01-05,67,False
2014-01-12,75,False
2014-01-19,44,False
2014-01-26,60,False
2014-02-02,34,False
2014-02-09,50,False
2014-02-16,35,False
2014-02-23,56,False
2014-03-02,42,False
2014-03-09,78,False
2014-03-16,41,False
2014-03-23,57,False
2014-03-30,43,False
2014-04-06,45,False
2014-04-13,47,False
2014-04-20,57,False
2014-04-27,61,False
2014-05-04,55,False
2014-05-11,61,False
2014-05-18,50,False
2014-05-25,40,False
2014-06-01,56,False
2014-06-08,56,False
2014-06-15,48,False
2014-06-22,0,False
2014-06-29,57,False
2014-07-06,83,False
2014-07-13,52,False
2014-07-20,45,False
2014-07-27,61,False
2014-08-03,54,False
2014-08-10,68,False
2014-08-17,54,False
2014-08-24,64,False
2014-08-31,39,False
2014-09-07,69,False
2014-09-14,100,False
2014-09-21,64,False
2014-09-28,53,False
2014-10-05,56,False
2014-10-12,57,False
2014-10-19,52,False
2014-10-26,86,False
2014-11-02,43,False
2014-11-09,92,False
2014-11-16,38,False
2014-11-23,58,False
2014-11-30,39,False
2014-12-07,59,False
2014-12-14,46,False
2014-12-21,66,False
2014-12-28,70,False
