date,/m/06796,isPartial
2013-12-29,63,False
2014-01-05,100,False
2014-01-12,88,False
2014-01-19,83,False
2014-01-26,78,False
2014-02-02,91,False
2014-02-09,93,False
2014-02-16,81,False
2014-02-23,81,False
2014-03-02,74,False
2014-03-09,96,False
2014-03-16,63,False
2014-03-23,77,False
2014-03-30,85,False
2014-04-06,81,False
2014-04-13,78,False
2014-04-20,72,False
2014-04-27,85,False
2014-05-04,72,False
2014-05-11,74,False
2014-05-18,63,False
2014-05-25,83,False
2014-06-01,81,False
2014-06-08,59,False
2014-06-15,71,False
2014-06-22,85,False
2014-06-29,75,False
2014-07-06,79,False
2014-07-13,67,False
2014-07-20,57,False
2014-07-27,53,False
2014-08-03,60,False
2014-08-10,73,False
2014-08-17,70,False
2014-08-24,73,False
2014-08-31,69,False
2014-09-07,72,False
2014-09-14,74,False
2014-09-21,71,False
2014-09-28,74,False
2014-10-05,78,False
2014-10-12,72,False
2014-10-19,73,False
2014-10-26,69,False
2014-11-02,77,False
2014-11-09,78,False
2014-11-16,70,False
2014-11-23,76,False
2014-11-30,66,False
2014-12-07,89,False
2014-12-14,78,False
2014-12-21,45,False
2014-12-28,55,False
