date,/m/03f_cb,isPartial
2013-12-29,36,False
2014-01-05,48,False
2014-01-12,44,False
2014-01-19,52,False
2014-01-26,0,False
2014-02-02,47,False
2014-02-09,70,False
2014-02-16,0,False
2014-02-23,56,False
2014-03-02,39,False
2014-03-09,41,False
2014-03-16,68,False
2014-03-23,35,False
2014-03-30,74,False
2014-04-06,43,False
2014-04-13,48,False
2014-04-20,54,False
2014-04-27,48,False
2014-05-04,63,False
2014-05-11,51,False
2014-05-18,55,False
2014-05-25,40,False
2014-06-01,37,False
2014-06-08,58,False
2014-06-15,0,False
2014-06-22,0,False
2014-06-29,0,False
2014-07-06,0,False
2014-07-13,62,False
2014-07-20,39,False
2014-07-27,0,False
2014-08-03,0,False
2014-08-10,100,False
2014-08-17,64,False
2014-08-24,71,False
2014-08-31,58,False
2014-09-07,47,False
2014-09-14,62,False
2014-09-21,0,False
2014-09-28,62,False
2014-10-05,38,False
2014-10-12,0,False
2014-10-19,50,False
2014-10-26,64,False
2014-11-02,54,False
2014-11-09,53,False
2014-11-16,51,False
2014-11-23,53,False
2014-11-30,61,False
2014-12-07,36,False
2014-12-14,49,False
2014-12-21,41,False
2014-12-28,0,False
