date,/m/03f_cb,isPartial
2013-12-29,83,False
2014-01-05,79,False
2014-01-12,45,False
2014-01-19,50,False
2014-01-26,75,False
2014-02-02,59,False
2014-02-09,68,False
2014-02-16,67,False
2014-02-23,61,False
2014-03-02,71,False
2014-03-09,59,False
2014-03-16,81,False
2014-03-23,53,False
2014-03-30,68,False
2014-04-06,55,False
2014-04-13,78,False
2014-04-20,61,False
2014-04-27,74,False
2014-05-04,61,False
2014-05-11,68,False
2014-05-18,48,False
2014-05-25,58,False
2014-06-01,67,False
2014-06-08,65,False
2014-06-15,79,False
2014-06-22,68,False
2014-06-29,46,False
2014-07-06,60,False
2014-07-13,63,False
2014-07-20,67,False
2014-07-27,59,False
2014-08-03,51,False
2014-08-10,73,False
2014-08-17,51,False
2014-08-24,53,False
2014-08-31,30,False
2014-09-07,50,False
2014-09-14,85,False
2014-09-21,43,False
2014-09-28,75,False
2014-10-05,71,False
2014-10-12,70,False
2014-10-19,75,False
2014-10-26,83,False
2014-11-02,76,False
2014-11-09,62,False
2014-11-16,100,False
2014-11-23,58,False
2014-11-30,76,False
2014-12-07,60,False
2014-12-14,53,False
2014-12-21,70,False
2014-12-28,51,False
