date,/m/06796,isPartial
2013-12-29,66,False
2014-01-05,88,False
2014-01-12,86,False
2014-01-19,81,False
2014-01-26,83,False
2014-02-02,91,False
2014-02-09,79,False
2014-02-16,89,False
2014-02-23,80,False
2014-03-02,88,False
2014-03-09,86,False
2014-03-16,88,False
2014-03-23,89,False
2014-03-30,90,False
2014-04-06,84,False
2014-04-13,77,False
2014-04-20,69,False
2014-04-27,84,False
2014-05-04,80,False
2014-05-11,80,False
2014-05-18,93,False
2014-05-25,82,False
2014-06-01,80,False
2014-06-08,79,False
2014-06-15,76,False
2014-06-22,87,False
2014-06-29,85,False
2014-07-06,76,False
2014-07-13,78,False
2014-07-20,71,False
2014-07-27,67,False
2014-08-03,67,False
2014-08-10,47,False
2014-08-17,58,False
2014-08-24,79,False
2014-08-31,96,False
2014-09-07,84,False
2014-09-14,82,False
2014-09-21,87,False
2014-09-28,82,False
2014-10-05,100,False
2014-10-12,86,False
2014-10-19,96,False
2014-10-26,84,False
2014-11-02,87,False
2014-11-09,80,False
2014-11-16,89,False
2014-11-23,93,False
2014-11-30,86,False
2014-12-07,75,False
2014-12-14,76,False
2014-12-21,46,False
2014-12-28,58,False
