date,/m/06796,isPartial
2013-12-29,0,False
2014-01-05,35,False
2014-01-12,66,False
2014-01-19,34,False
2014-01-26,33,False
2014-02-02,40,False
2014-02-09,44,False
2014-02-16,51,False
2014-02-23,41,False
2014-03-02,52,False
2014-03-09,74,False
2014-03-16,47,False
2014-03-23,51,False
2014-03-30,49,False
2014-04-06,52,False
2014-04-13,38,False
2014-04-20,44,False
2014-04-27,38,False
2014-05-04,58,False
2014-05-11,69,False
2014-05-18,100,False
2014-05-25,49,False
2014-06-01,61,False
2014-06-08,52,False
2014-06-15,34,False
2014-06-22,37,False
2014-06-29,77,False
2014-07-06,38,False
2014-07-13,0,False
2014-07-20,41,False
2014-07-27,37,False
2014-08-03,0,False
2014-08-10,0,False
2014-08-17,57,False
2014-08-24,62,False
2014-08-31,69,False
2014-09-07,57,False
2014-09-14,70,False
2014-09-21,65,False
2014-09-28,46,False
2014-10-05,50,False
2014-10-12,76,False
2014-10-19,63,False
2014-10-26,52,False
2014-11-02,38,False
2014-11-09,61,False
2014-11-16,87,False
2014-11-23,49,False
2014-11-30,58,False
2014-12-07,41,False
2014-12-14,38,False
2014-12-21,0,False
2014-12-28,0,False
