date,/m/0k_9,isPartial
2013-12-29,72,False
2014-01-05,73,False
2014-01-12,61,False
2014-01-19,65,False
2014-01-26,58,False
2014-02-02,68,False
2014-02-09,74,False
2014-02-16,66,False
2014-02-23,83,False
2014-03-02,78,False
2014-03-09,78,False
2014-03-16,65,False
2014-03-23,77,False
2014-03-30,70,False
2014-04-06,64,False
2014-04-13,79,False
2014-04-20,63,False
2014-04-27,74,False
2014-05-04,70,False
2014-05-11,89,False
2014-05-18,80,False
2014-05-25,73,False
2014-06-01,72,False
2014-06-08,73,False
2014-06-15,76,False
2014-06-22,85,False
2014-06-29,70,False
2014-07-06,79,False
2014-07-13,68,False
2014-07-20,91,False
2014-07-27,79,False
2014-08-03,60,False
2014-08-10,88,False
2014-08-17,89,False
2014-08-24,77,False
2014-08-31,82,False
2014-09-07,82,False
2014-09-14,91,False
2014-09-21,81,False
2014-09-28,92,False
2014-10-05,100,False
2014-10-12,77,False
2014-10-19,90,False
2014-10-26,91,False
2014-11-02,86,False
2014-11-09,79,False
2014-11-16,69,False
2014-11-23,94,False
2014-11-30,88,False
2014-12-07,73,False
2014-12-14,89,False
2014-12-21,59,False
2014-12-28,80,False
